Author,Title,Year,Publication,DOI
"Goyal, Jayesh M. and Wakeford, Hannah R. and Mayne, Nathan J. and Lewis, Nikole K. and Drummond, Benjamin and Sing, David K.",Fully scalable forward model grid of exoplanet transmission spectra,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty3001
"Kang, Shi-Ju and Fan, Jun-Hui and Mao, Weiming and Wu, Qingwen and Feng, Jianchao and Yin, Yue",Evaluating the Optical Classification of Fermi BCUs Using Machine Learning,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab0383
"Ananna, Tonima Tasnim and Treister, Ezequiel and Urry, C. Megan and Ricci, C. and Kirkpatrick, Allison and LaMassa, Stephanie and Buchner, Johannes and Civano, Francesca and Tremmel, Michael and Marchesi, Stefano",The Accretion History of AGNs. I. Supermassive Black Hole Population Synthesis Model,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aafb77
"Whitten, D.~D. and Placco, V.~M. and Beers, T.~C. and Chies-Santos, A.~L. and Bonatto, C. and Varela, J. and Crist\'obal-Hornillos, D. and Ederoclite, A. and Masseron, T. and Lee, Y.~S. and Akras, S. and Borges Fernandes, M. and Caballero, J.~A. and Cenarro, A.~J. and Coelho, P. and Costa-Duarte, M.~V. and Daflon, S. and Dupke, R.~A. and Lopes de Oliveira, R. and L\'opez-Sanjuan, C. and Mar\'\in-Franch, A. and Mendes de Oliveira, C. and Moles, M. and Orsi, A.~A. and Rossi, S. and Sodr\'e, L. and V\'azquez Rami\'o, H.",J-PLUS: Identification of low-metallicity stars with artificial neural networks using SPHINX,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833368
"Bonjean, V. and Aghanim, N. and Salom\'e, P. and Beelen, A. and Douspis, M. and Soubri\'e, E.",Star formation rates and stellar masses from machine learning,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833972
"Amaro, V. and Cavuoti, S. and Brescia, M. and Vellucci, C. and Longo, G. and Bilicki, M. and de Jong, J.~T.~A. and Tortora, C. and Radovich, M. and Napolitano, N.~R. and Buddelmeijer, H.",Statistical analysis of probability density functions for photometric redshifts through the KiDS-ESO-DR3 galaxies,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2922
"Berger, Philippe and Stein, George",A volumetric deep Convolutional Neural Network for simulation of mock dark matter halo catalogues,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2949
"Li, Rui and Shu, Yiping and Su, Jianlin and Feng, Haicheng and Zhang, Guobao and Wang, Jiancheng and Liu, Hongtao",Using deep Residual Networks to search for galaxy-Ly \ensuremath\alpha emitter lens candidates based on spectroscopic selection,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2708
"Kaur, A. and Ajello, M. and Marchesi, S. and Omodei, N.",Identifying the 3FHL Catalog. I. Archival Swift Observations and Source Classification,2019,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aaf649
"Pasquet, Johanna and Bertin, E. and Treyer, M. and Arnouts, S. and Fouchez, D.",Photometric redshifts from SDSS images using a convolutional neural network,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833617
"French, K. Decker and Zabludoff, Ann I.",Identifying Tidal Disruption Events via Prior Photometric Selection of Their Preferred Hosts,2018,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aaea64
"Bugnet, L. and Garc\'\ia, R.~A. and Davies, G.~R. and Mathur, S. and Corsaro, E. and Hall, O.~J. and Rendle, B.~M.",FliPer: A global measure of power density to estimate surface gravities of main-sequence solar-like stars and red giants,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833106
"Reis, Itamar and Poznanski, Dovi and Hall, Patrick B.",Redshifted broad absorption line quasars found via machine-learned spectral similarity,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2127
"M\""uller, Ancla and Hackstein, Moritz and Greiner, Maksim and Frank, Philipp and Bomans, Dominik J. and Dettmar, Ralf-J\""urgen and En\sslin, Torsten",Sharpening up Galactic all-sky maps with complementary data. A machine learning approach,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833604
"Ram\'\irez V\'elez, J.~C. and Y\'a\~nez M\'arquez, C. and C\'ordova Barbosa, J.~P.",Using machine learning algorithms to measure stellar magnetic fields,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833016
"Roy, N. and Napolitano, N.~R. and La Barbera, F. and Tortora, C. and Getman, F. and Radovich, M. and Capaccioli, M. and Brescia, M. and Cavuoti, S. and Longo, G. and Raj, M.~A. and Puddu, E. and Covone, G. and Amaro, V. and Vellucci, C. and Grado, A. and Kuijken, K. and Verdoes Kleijn, G. and Valentijn, E.",Evolution of galaxy size-stellar mass relation from the Kilo-Degree Survey,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1917
"Rafieferantsoa, Mika and Andrianomena, Sambatra and Dav\'e, Romeel",Predicting the neutral hydrogen content of galaxies from optical data using machine learning,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1777
"Fotopoulou, S. and Paltani, S.",CPz: Classification-aided photometric-redshift estimation,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201730763
"Masoura, V.~A. and Mountrichas, G. and Georgantopoulos, I. and Ruiz, A. and Magdis, G. and Plionis, M.",Disentangling the AGN and star formation connection using XMM-Newton,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833397
"Roth, Martin M. and Sandin, Christer and Kamann, Sebastian and Husser, Tim-Oliver and Weilbacher, Peter M. and Monreal-Ibero, Ana and Bacon, Roland and den Brok, Mark and Dreizler, Stefan and Kelz, Andreas and Marino, Raffaella Anna and Steinmetz, Matthias",MUSE crowded field 3D spectroscopy in NGC 300. I. First results from central fields,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833007
"Yong, Suk Yee and King, Anthea L. and Webster, Rachel L. and Bate, Nicholas F. and O'Dowd, Matthew J. and Labrie, Kathleen",Using the Properties of Broad Absorption Line Quasars to Illuminate Quasar Structure,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1540
"D\'enes, H. and McClure-Griffiths, N.~M. and Dickey, J.~M. and Dawson, J.~R. and Murray, C.~E.",Calibrating the HISA temperature: Measuring the temperature of the Riegel-Crutcher cloud,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1384
"Davies, Frederick B. and Hennawi, Joseph F. and Ba\~nados, Eduardo and Simcoe, Robert A. and Decarli, Roberto and Fan, Xiaohui and Farina, Emanuele P. and Mazzucchelli, Chiara and Rix, Hans-Walter and Venemans, Bram P. and Walter, Fabian and Wang, Feige and Yang, Jinyi",Predicting Quasar Continua near Ly\ensuremath\alpha with Principal Component Analysis,2018,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aad7f8
"Siudek, M. and Ma\lek, K. and Pollo, A. and Krakowski, T. and Iovino, A. and Scodeggio, M. and Moutard, T. and Zamorani, G. and Guzzo, L. and Garilli, B. and Granett, B.~R. and Bolzonella, M. and de la Torre, S. and Abbas, U. and Adami, C. and Bottini, D. and Cappi, A. and Cucciati, O. and Davidzon, I. and Franzetti, P. and Fritz, A. and Krywult, J. and Le Brun, V. and Le F\`evre, O. and Maccagni, D. and Marulli, F. and Polletta, M. and Tasca, L.~A.~M. and Tojeiro, R. and Vergani, D. and Zanichelli, A. and Arnouts, S. and Bel, J. and Branchini, E. and Coupon, J. and De Lucia, G. and Ilbert, O. and Haines, C.~P. and Moscardini, L. and Takeuchi, T.~T.",The VIMOS Public Extragalactic Redshift Survey (VIPERS). The complexity of galaxy populations at 0.4 < z < 1.3 revealed with unsupervised machine-learning algorithms,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201832784
"Dimauro, Paola and Huertas-Company, Marc and Daddi, Emanuele and P\'erez-Gonz\'alez, Pablo G. and Bernardi, Mariangela and Barro, Guillermo and Buitrago, Fernando and Caro, Fernando and Cattaneo, Andrea and Dominguez-S\'anchez, Helena and Faber, Sandra M. and H\""au\ssler, Boris and Kocevski, Dale D. and Koekemoer, Anton M. and Koo, David C. and Lee, Christoph T. and Mei, Simona and Margalef-Bentabol, Berta and Primack, Joel and Rodriguez-Puebla, Aldo and Salvato, Mara and Shankar, Francesco and Tuccillo, Diego",A catalog of polychromatic bulge-disc decompositions of \ensuremath\sim17.600 galaxies in CANDELS,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1379
"Buder, Sven and Asplund, Martin and Duong, Ly and Kos, Janez and Lind, Karin and Ness, Melissa K. and Sharma, Sanjib and Bland-Hawthorn, Joss and Casey, Andrew R. and de Silva, Gayandhi M. and D'Orazi, Valentina and Freeman, Ken C. and Lewis, Geraint F. and Lin, Jane and Martell, Sarah L. and Schlesinger, Katharine J. and Simpson, Jeffrey D. and Zucker, Daniel B. and Zwitter, Toma\vz and Amarsi, Anish M. and Anguiano, Borja and Carollo, Daniela and Casagrande, Luca and \vCotar, Klemen and Cottrell, Peter L. and da Costa, Gary and Gao, Xudong D. and Hayden, Michael R. and Horner, Jonathan and Ireland, Michael J. and Kafle, Prajwal R. and Munari, Ulisse and Nataf, David M. and Nordlander, Thomas and Stello, Dennis and Ting, Yuan-Sen and Traven, Gregor and Watson, Fred and Wittenmyer, Robert A. and Wyse, Rosemary F.~G. and Yong, David and Zinn, Joel C. and \vZerjal, Maru\vsa and Galah Collaboration",The GALAH Survey: second data release,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1281
"Rahmani, S. and Teimoorinia, H. and Barmby, P.",Classifying galaxy spectra at 0.5 < z < 1 with self-organizing maps,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1291
"Teimoorinia, H. and Keown, J.",The discrimination between star-forming and AGN galaxies in the absence of H \ensuremath\alpha and [N II]: a machine -learning approach,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1331
"Chilingarian, Igor V. and Katkov, Ivan Yu. and Zolotukhin, Ivan Yu. and Grishin, Kirill A. and Beletsky, Yuri and Boutsia, Konstantina and Osip, David J.",A Population of Bona Fide Intermediate-mass Black Holes Identified as Low-luminosity Active Galactic Nuclei,2018,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aad184
"Bilicki, M. and Hoekstra, H. and Brown, M.~J.~I. and Amaro, V. and Blake, C. and Cavuoti, S. and de Jong, J.~T.~A. and Georgiou, C. and Hildebrandt, H. and Wolf, C. and Amon, A. and Brescia, M. and Brough, S. and Costa-Duarte, M.~V. and Erben, T. and Glazebrook, K. and Grado, A. and Heymans, C. and Jarrett, T. and Joudaki, S. and Kuijken, K. and Longo, G. and Napolitano, N. and Parkinson, D. and Vellucci, C. and Verdoes Kleijn, G.~A. and Wang, L.",Photometric redshifts for the Kilo-Degree Survey. Machine-learning analysis with artificial neural networks,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201731942
"Farah, W. and Flynn, C. and Bailes, M. and Jameson, A. and Bannister, K.~W. and Barr, E.~D. and Bateman, T. and Bhandari, S. and Caleb, M. and Campbell-Wilson, D. and Chang, S. -W. and Deller, A. and Green, A.~J. and Hunstead, R. and Jankowski, F. and Keane, E. and Macquart, J. -P. and M\""oller, A. and Onken, C.~A. and Os\lowski, S. and Parthasarathy, A. and Plant, K. and Ravi, V. and Shannon, R.~M. and Tucker, B.~E. and Venkatraman Krishnan, V. and Wolf, C.",FRB microstructure revealed by the real-time detection of FRB170827,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty1122
"Rivera, J.~D. and Moraes, B. and Merson, A.~I. and Jouvel, S. and Abdalla, F.~B. and Abdalla, M.~C.~B.",Degradation analysis in the estimation of photometric redshifts from non-representative training sets,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty880
"Eriksen, Martin and Hoekstra, Henk",Implications of a wavelength-dependent PSF for weak lensing measurements,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty830
"Gao, Jinghua and Zou, Hu and Zhou, Xu and Kong, Xu","A Photometric Redshift Catalog Based on SCUSS, SDSS, and WISE Surveys",2018,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aacbc6
"Panos, Brandon and Kleint, Lucia and Huwyler, Cedric and Krucker, S\""am and Melchior, Martin and Ullmann, Denis and Voloshynovskiy, Sviatoslav",Identifying Typical Mg II Flare Spectra Using Machine Learning,2018,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aac779
"Ucci, G. and Ferrara, A. and Pallottini, A. and Gallerani, S.",GAME: GAlaxy Machine learning for Emission lines,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty804
"Hon, Marc and Stello, Dennis and Yu, Jie",Deep learning classification in asteroseismology using an improved neural network: results on 15 000 Kepler red giants and applications to K2 and TESS data,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty483
"Hedges, Christina and Hodgkin, Simon and Kennedy, Grant",Discovery of new dipper stars with K2: a window into the inner disc region of T Tauri stars,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty328
"Reis, Itamar and Poznanski, Dovi and Baron, Dalya and Zasowski, Gail and Shahaf, Sahar",Detecting outliers and learning complex structures with large spectroscopic surveys - a case study with APOGEE stars,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty348
"Parks, David and Prochaska, J. Xavier and Dong, Shawfeng and Cai, Zheng",Deep learning of quasar spectra to discover and characterize damped Ly\ensuremath\alpha systems,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty196
"Sarro, L.~M. and Ordieres-Mer\'e, J. and Bello-Garc\'\ia, A. and Gonz\'alez-Marcos, A. and Solano, E.",Estimates of the atmospheric parameters of M-type stars: a machine-learning perspective,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty165
"Hon, Marc and Stello, Dennis and Zinn, Joel C.",Detecting Solar-like Oscillations in Red Giants with Deep Learning,2018,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aabfdb
"Timlin, John D. and Ross, Nicholas P. and Richards, Gordon T. and Myers, Adam D. and Pellegrino, Andrew and Bauer, Franz E. and Lacy, Mark and Schneider, Donald P. and Wollack, Edward J. and Zakamska, Nadia L.",The Clustering of High-redshift (2.9 \ensuremath\leq z \ensuremath\leq 5.1) Quasars in SDSS Stripe 82,2018,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aab9ac
"Gomez Gonzalez, C.~A. and Absil, O. and Van Droogenbroeck, M.",Supervised detection of exoplanets in high-contrast imaging sequences,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201731961
"Garcia-Dias, Rafael and Allende Prieto, Carlos and S\'anchez Almeida, Jorge and Ordov\'as-Pascual, Ignacio",Machine learning in APOGEE. Unsupervised spectral classification with K-means,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201732134
"Ichinohe, Y. and Yamada, S. and Miyazaki, N. and Saito, S.",Neural network-based preprocessing to estimate the parameters of the X-ray emission of a single-temperature thermal plasma,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty161
"Wu, Yaqian and Xiang, Maosheng and Bi, Shaolan and Liu, Xiaowei and Yu, Jie and Hon, Marc and Sharma, Sanjib and Li, Tanda and Huang, Yang and Liu, Kang and Zhang, Xianfei and Li, Yaguang and Ge, Zhishuai and Tian, Zhijia and Zhang, Jinghua and Zhang, Jianwei",Mass and age of red giant branch stars observed with LAMOST and Kepler,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stx3296
"Fabbro, S. and Venn, K.~A. and O'Briain, T. and Bialek, S. and Kielty, C.~L. and Jahandar, F. and Monty, S.",An application of deep learning in the analysis of stellar spectra,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stx3298
"van Roestel, J. and Kupfer, T. and Ruiz-Carmona, R. and Groot, P.~J. and Prince, T.~A. and Burdge, K. and Laher, R. and Shupe, D.~L. and Bellm, E.",Discovery of 36 eclipsing EL CVn binaries found by the Palomar Transient Factory,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stx3291
